"Label (Grouping)","Census Tract 1.01, Hudson County, New Jersey!!Estimate","Census Tract 1.01, Hudson County, New Jersey!!Margin of Error","Census Tract 1.02, Hudson County, New Jersey!!Estimate","Census Tract 1.02, Hudson County, New Jersey!!Margin of Error","Census Tract 2, Hudson County, New Jersey!!Estimate","Census Tract 2, Hudson County, New Jersey!!Margin of Error","Census Tract 3, Hudson County, New Jersey!!Estimate","Census Tract 3, Hudson County, New Jersey!!Margin of Error","Census Tract 4, Hudson County, New Jersey!!Estimate","Census Tract 4, Hudson County, New Jersey!!Margin of Error","Census Tract 5, Hudson County, New Jersey!!Estimate","Census Tract 5, Hudson County, New Jersey!!Margin of Error","Census Tract 6, Hudson County, New Jersey!!Estimate","Census Tract 6, Hudson County, New Jersey!!Margin of Error","Census Tract 7, Hudson County, New Jersey!!Estimate","Census Tract 7, Hudson County, New Jersey!!Margin of Error","Census Tract 8, Hudson County, New Jersey!!Estimate","Census Tract 8, Hudson County, New Jersey!!Margin of Error","Census Tract 9.02, Hudson County, New Jersey!!Estimate","Census Tract 9.02, Hudson County, New Jersey!!Margin of Error","Census Tract 10, Hudson County, New Jersey!!Estimate","Census Tract 10, Hudson County, New Jersey!!Margin of Error","Census Tract 11, Hudson County, New Jersey!!Estimate","Census Tract 11, Hudson County, New Jersey!!Margin of Error","Census Tract 12.01, Hudson County, New Jersey!!Estimate","Census Tract 12.01, Hudson County, New Jersey!!Margin of Error","Census Tract 12.02, Hudson County, New Jersey!!Estimate","Census Tract 12.02, Hudson County, New Jersey!!Margin of Error","Census Tract 13, Hudson County, New Jersey!!Estimate","Census Tract 13, Hudson County, New Jersey!!Margin of Error","Census Tract 14, Hudson County, New Jersey!!Estimate","Census Tract 14, Hudson County, New Jersey!!Margin of Error","Census Tract 17.01, Hudson County, New Jersey!!Estimate","Census Tract 17.01, Hudson County, New Jersey!!Margin of Error","Census Tract 18, Hudson County, New Jersey!!Estimate","Census Tract 18, Hudson County, New Jersey!!Margin of Error","Census Tract 19, Hudson County, New Jersey!!Estimate","Census Tract 19, Hudson County, New Jersey!!Margin of Error","Census Tract 20.01, Hudson County, New Jersey!!Estimate","Census Tract 20.01, Hudson County, New Jersey!!Margin of Error","Census Tract 20.02, Hudson County, New Jersey!!Estimate","Census Tract 20.02, Hudson County, New Jersey!!Margin of Error","Census Tract 22, Hudson County, New Jersey!!Estimate","Census Tract 22, Hudson County, New Jersey!!Margin of Error","Census Tract 23, Hudson County, New Jersey!!Estimate","Census Tract 23, Hudson County, New Jersey!!Margin of Error","Census Tract 24, Hudson County, New Jersey!!Estimate","Census Tract 24, Hudson County, New Jersey!!Margin of Error","Census Tract 27, Hudson County, New Jersey!!Estimate","Census Tract 27, Hudson County, New Jersey!!Margin of Error","Census Tract 28, Hudson County, New Jersey!!Estimate","Census Tract 28, Hudson County, New Jersey!!Margin of Error","Census Tract 29, Hudson County, New Jersey!!Estimate","Census Tract 29, Hudson County, New Jersey!!Margin of Error","Census Tract 30, Hudson County, New Jersey!!Estimate","Census Tract 30, Hudson County, New Jersey!!Margin of Error","Census Tract 31.01, Hudson County, New Jersey!!Estimate","Census Tract 31.01, Hudson County, New Jersey!!Margin of Error","Census Tract 31.02, Hudson County, New Jersey!!Estimate","Census Tract 31.02, Hudson County, New Jersey!!Margin of Error","Census Tract 35, Hudson County, New Jersey!!Estimate","Census Tract 35, Hudson County, New Jersey!!Margin of Error","Census Tract 40, Hudson County, New Jersey!!Estimate","Census Tract 40, Hudson County, New Jersey!!Margin of Error","Census Tract 41.02, Hudson County, New Jersey!!Estimate","Census Tract 41.02, Hudson County, New Jersey!!Margin of Error","Census Tract 41.03, Hudson County, New Jersey!!Estimate","Census Tract 41.03, Hudson County, New Jersey!!Margin of Error","Census Tract 41.04, Hudson County, New Jersey!!Estimate","Census Tract 41.04, Hudson County, New Jersey!!Margin of Error","Census Tract 42, Hudson County, New Jersey!!Estimate","Census Tract 42, Hudson County, New Jersey!!Margin of Error","Census Tract 43, Hudson County, New Jersey!!Estimate","Census Tract 43, Hudson County, New Jersey!!Margin of Error","Census Tract 44, Hudson County, New Jersey!!Estimate","Census Tract 44, Hudson County, New Jersey!!Margin of Error","Census Tract 45, Hudson County, New Jersey!!Estimate","Census Tract 45, Hudson County, New Jersey!!Margin of Error","Census Tract 46, Hudson County, New Jersey!!Estimate","Census Tract 46, Hudson County, New Jersey!!Margin of Error","Census Tract 47, Hudson County, New Jersey!!Estimate","Census Tract 47, Hudson County, New Jersey!!Margin of Error","Census Tract 48, Hudson County, New Jersey!!Estimate","Census Tract 48, Hudson County, New Jersey!!Margin of Error","Census Tract 49, Hudson County, New Jersey!!Estimate","Census Tract 49, Hudson County, New Jersey!!Margin of Error","Census Tract 52, Hudson County, New Jersey!!Estimate","Census Tract 52, Hudson County, New Jersey!!Margin of Error","Census Tract 53, Hudson County, New Jersey!!Estimate","Census Tract 53, Hudson County, New Jersey!!Margin of Error","Census Tract 54, Hudson County, New Jersey!!Estimate","Census Tract 54, Hudson County, New Jersey!!Margin of Error","Census Tract 55, Hudson County, New Jersey!!Estimate","Census Tract 55, Hudson County, New Jersey!!Margin of Error","Census Tract 56, Hudson County, New Jersey!!Estimate","Census Tract 56, Hudson County, New Jersey!!Margin of Error","Census Tract 58.01, Hudson County, New Jersey!!Estimate","Census Tract 58.01, Hudson County, New Jersey!!Margin of Error","Census Tract 58.02, Hudson County, New Jersey!!Estimate","Census Tract 58.02, Hudson County, New Jersey!!Margin of Error","Census Tract 59.01, Hudson County, New Jersey!!Estimate","Census Tract 59.01, Hudson County, New Jersey!!Margin of Error","Census Tract 59.02, Hudson County, New Jersey!!Estimate","Census Tract 59.02, Hudson County, New Jersey!!Margin of Error","Census Tract 60, Hudson County, New Jersey!!Estimate","Census Tract 60, Hudson County, New Jersey!!Margin of Error","Census Tract 61.01, Hudson County, New Jersey!!Estimate","Census Tract 61.01, Hudson County, New Jersey!!Margin of Error","Census Tract 61.02, Hudson County, New Jersey!!Estimate","Census Tract 61.02, Hudson County, New Jersey!!Margin of Error","Census Tract 62, Hudson County, New Jersey!!Estimate","Census Tract 62, Hudson County, New Jersey!!Margin of Error","Census Tract 63, Hudson County, New Jersey!!Estimate","Census Tract 63, Hudson County, New Jersey!!Margin of Error","Census Tract 64, Hudson County, New Jersey!!Estimate","Census Tract 64, Hudson County, New Jersey!!Margin of Error","Census Tract 65, Hudson County, New Jersey!!Estimate","Census Tract 65, Hudson County, New Jersey!!Margin of Error","Census Tract 66, Hudson County, New Jersey!!Estimate","Census Tract 66, Hudson County, New Jersey!!Margin of Error","Census Tract 67, Hudson County, New Jersey!!Estimate","Census Tract 67, Hudson County, New Jersey!!Margin of Error","Census Tract 68, Hudson County, New Jersey!!Estimate","Census Tract 68, Hudson County, New Jersey!!Margin of Error","Census Tract 69, Hudson County, New Jersey!!Estimate","Census Tract 69, Hudson County, New Jersey!!Margin of Error","Census Tract 70.01, Hudson County, New Jersey!!Estimate","Census Tract 70.01, Hudson County, New Jersey!!Margin of Error","Census Tract 70.02, Hudson County, New Jersey!!Estimate","Census Tract 70.02, Hudson County, New Jersey!!Margin of Error","Census Tract 71, Hudson County, New Jersey!!Estimate","Census Tract 71, Hudson County, New Jersey!!Margin of Error","Census Tract 72, Hudson County, New Jersey!!Estimate","Census Tract 72, Hudson County, New Jersey!!Margin of Error","Census Tract 73, Hudson County, New Jersey!!Estimate","Census Tract 73, Hudson County, New Jersey!!Margin of Error","Census Tract 74, Hudson County, New Jersey!!Estimate","Census Tract 74, Hudson County, New Jersey!!Margin of Error","Census Tract 75, Hudson County, New Jersey!!Estimate","Census Tract 75, Hudson County, New Jersey!!Margin of Error","Census Tract 76.01, Hudson County, New Jersey!!Estimate","Census Tract 76.01, Hudson County, New Jersey!!Margin of Error","Census Tract 76.02, Hudson County, New Jersey!!Estimate","Census Tract 76.02, Hudson County, New Jersey!!Margin of Error","Census Tract 77.01, Hudson County, New Jersey!!Estimate","Census Tract 77.01, Hudson County, New Jersey!!Margin of Error","Census Tract 77.02, Hudson County, New Jersey!!Estimate","Census Tract 77.02, Hudson County, New Jersey!!Margin of Error","Census Tract 77.03, Hudson County, New Jersey!!Estimate","Census Tract 77.03, Hudson County, New Jersey!!Margin of Error","Census Tract 78, Hudson County, New Jersey!!Estimate","Census Tract 78, Hudson County, New Jersey!!Margin of Error","Census Tract 101, Hudson County, New Jersey!!Estimate","Census Tract 101, Hudson County, New Jersey!!Margin of Error","Census Tract 102, Hudson County, New Jersey!!Estimate","Census Tract 102, Hudson County, New Jersey!!Margin of Error","Census Tract 103, Hudson County, New Jersey!!Estimate","Census Tract 103, Hudson County, New Jersey!!Margin of Error","Census Tract 104, Hudson County, New Jersey!!Estimate","Census Tract 104, Hudson County, New Jersey!!Margin of Error","Census Tract 105, Hudson County, New Jersey!!Estimate","Census Tract 105, Hudson County, New Jersey!!Margin of Error","Census Tract 106.01, Hudson County, New Jersey!!Estimate","Census Tract 106.01, Hudson County, New Jersey!!Margin of Error","Census Tract 106.02, Hudson County, New Jersey!!Estimate","Census Tract 106.02, Hudson County, New Jersey!!Margin of Error","Census Tract 107.01, Hudson County, New Jersey!!Estimate","Census Tract 107.01, Hudson County, New Jersey!!Margin of Error","Census Tract 107.02, Hudson County, New Jersey!!Estimate","Census Tract 107.02, Hudson County, New Jersey!!Margin of Error","Census Tract 108, Hudson County, New Jersey!!Estimate","Census Tract 108, Hudson County, New Jersey!!Margin of Error","Census Tract 109, Hudson County, New Jersey!!Estimate","Census Tract 109, Hudson County, New Jersey!!Margin of Error","Census Tract 110, Hudson County, New Jersey!!Estimate","Census Tract 110, Hudson County, New Jersey!!Margin of Error","Census Tract 111, Hudson County, New Jersey!!Estimate","Census Tract 111, Hudson County, New Jersey!!Margin of Error","Census Tract 112, Hudson County, New Jersey!!Estimate","Census Tract 112, Hudson County, New Jersey!!Margin of Error","Census Tract 113, Hudson County, New Jersey!!Estimate","Census Tract 113, Hudson County, New Jersey!!Margin of Error","Census Tract 114, Hudson County, New Jersey!!Estimate","Census Tract 114, Hudson County, New Jersey!!Margin of Error","Census Tract 115, Hudson County, New Jersey!!Estimate","Census Tract 115, Hudson County, New Jersey!!Margin of Error","Census Tract 116, Hudson County, New Jersey!!Estimate","Census Tract 116, Hudson County, New Jersey!!Margin of Error","Census Tract 123, Hudson County, New Jersey!!Estimate","Census Tract 123, Hudson County, New Jersey!!Margin of Error","Census Tract 124, Hudson County, New Jersey!!Estimate","Census Tract 124, Hudson County, New Jersey!!Margin of Error","Census Tract 125, Hudson County, New Jersey!!Estimate","Census Tract 125, Hudson County, New Jersey!!Margin of Error","Census Tract 126, Hudson County, New Jersey!!Estimate","Census Tract 126, Hudson County, New Jersey!!Margin of Error","Census Tract 127, Hudson County, New Jersey!!Estimate","Census Tract 127, Hudson County, New Jersey!!Margin of Error","Census Tract 128, Hudson County, New Jersey!!Estimate","Census Tract 128, Hudson County, New Jersey!!Margin of Error","Census Tract 129, Hudson County, New Jersey!!Estimate","Census Tract 129, Hudson County, New Jersey!!Margin of Error","Census Tract 130, Hudson County, New Jersey!!Estimate","Census Tract 130, Hudson County, New Jersey!!Margin of Error","Census Tract 131, Hudson County, New Jersey!!Estimate","Census Tract 131, Hudson County, New Jersey!!Margin of Error","Census Tract 132, Hudson County, New Jersey!!Estimate","Census Tract 132, Hudson County, New Jersey!!Margin of Error","Census Tract 133, Hudson County, New Jersey!!Estimate","Census Tract 133, Hudson County, New Jersey!!Margin of Error","Census Tract 134, Hudson County, New Jersey!!Estimate","Census Tract 134, Hudson County, New Jersey!!Margin of Error","Census Tract 135, Hudson County, New Jersey!!Estimate","Census Tract 135, Hudson County, New Jersey!!Margin of Error","Census Tract 136, Hudson County, New Jersey!!Estimate","Census Tract 136, Hudson County, New Jersey!!Margin of Error","Census Tract 137, Hudson County, New Jersey!!Estimate","Census Tract 137, Hudson County, New Jersey!!Margin of Error","Census Tract 138, Hudson County, New Jersey!!Estimate","Census Tract 138, Hudson County, New Jersey!!Margin of Error","Census Tract 139, Hudson County, New Jersey!!Estimate","Census Tract 139, Hudson County, New Jersey!!Margin of Error","Census Tract 140, Hudson County, New Jersey!!Estimate","Census Tract 140, Hudson County, New Jersey!!Margin of Error","Census Tract 141.01, Hudson County, New Jersey!!Estimate","Census Tract 141.01, Hudson County, New Jersey!!Margin of Error","Census Tract 141.02, Hudson County, New Jersey!!Estimate","Census Tract 141.02, Hudson County, New Jersey!!Margin of Error","Census Tract 142, Hudson County, New Jersey!!Estimate","Census Tract 142, Hudson County, New Jersey!!Margin of Error","Census Tract 143, Hudson County, New Jersey!!Estimate","Census Tract 143, Hudson County, New Jersey!!Margin of Error","Census Tract 144.01, Hudson County, New Jersey!!Estimate","Census Tract 144.01, Hudson County, New Jersey!!Margin of Error","Census Tract 144.02, Hudson County, New Jersey!!Estimate","Census Tract 144.02, Hudson County, New Jersey!!Margin of Error","Census Tract 145.01, Hudson County, New Jersey!!Estimate","Census Tract 145.01, Hudson County, New Jersey!!Margin of Error","Census Tract 145.02, Hudson County, New Jersey!!Estimate","Census Tract 145.02, Hudson County, New Jersey!!Margin of Error","Census Tract 146, Hudson County, New Jersey!!Estimate","Census Tract 146, Hudson County, New Jersey!!Margin of Error","Census Tract 147, Hudson County, New Jersey!!Estimate","Census Tract 147, Hudson County, New Jersey!!Margin of Error","Census Tract 148.01, Hudson County, New Jersey!!Estimate","Census Tract 148.01, Hudson County, New Jersey!!Margin of Error","Census Tract 148.02, Hudson County, New Jersey!!Estimate","Census Tract 148.02, Hudson County, New Jersey!!Margin of Error","Census Tract 149, Hudson County, New Jersey!!Estimate","Census Tract 149, Hudson County, New Jersey!!Margin of Error","Census Tract 150.01, Hudson County, New Jersey!!Estimate","Census Tract 150.01, Hudson County, New Jersey!!Margin of Error","Census Tract 150.03, Hudson County, New Jersey!!Estimate","Census Tract 150.03, Hudson County, New Jersey!!Margin of Error","Census Tract 150.04, Hudson County, New Jersey!!Estimate","Census Tract 150.04, Hudson County, New Jersey!!Margin of Error","Census Tract 151, Hudson County, New Jersey!!Estimate","Census Tract 151, Hudson County, New Jersey!!Margin of Error","Census Tract 152.01, Hudson County, New Jersey!!Estimate","Census Tract 152.01, Hudson County, New Jersey!!Margin of Error","Census Tract 152.02, Hudson County, New Jersey!!Estimate","Census Tract 152.02, Hudson County, New Jersey!!Margin of Error","Census Tract 153, Hudson County, New Jersey!!Estimate","Census Tract 153, Hudson County, New Jersey!!Margin of Error","Census Tract 155, Hudson County, New Jersey!!Estimate","Census Tract 155, Hudson County, New Jersey!!Margin of Error","Census Tract 156, Hudson County, New Jersey!!Estimate","Census Tract 156, Hudson County, New Jersey!!Margin of Error","Census Tract 157, Hudson County, New Jersey!!Estimate","Census Tract 157, Hudson County, New Jersey!!Margin of Error","Census Tract 158.01, Hudson County, New Jersey!!Estimate","Census Tract 158.01, Hudson County, New Jersey!!Margin of Error","Census Tract 158.02, Hudson County, New Jersey!!Estimate","Census Tract 158.02, Hudson County, New Jersey!!Margin of Error","Census Tract 159, Hudson County, New Jersey!!Estimate","Census Tract 159, Hudson County, New Jersey!!Margin of Error","Census Tract 160, Hudson County, New Jersey!!Estimate","Census Tract 160, Hudson County, New Jersey!!Margin of Error","Census Tract 161, Hudson County, New Jersey!!Estimate","Census Tract 161, Hudson County, New Jersey!!Margin of Error","Census Tract 162, Hudson County, New Jersey!!Estimate","Census Tract 162, Hudson County, New Jersey!!Margin of Error","Census Tract 163, Hudson County, New Jersey!!Estimate","Census Tract 163, Hudson County, New Jersey!!Margin of Error","Census Tract 164, Hudson County, New Jersey!!Estimate","Census Tract 164, Hudson County, New Jersey!!Margin of Error","Census Tract 165, Hudson County, New Jersey!!Estimate","Census Tract 165, Hudson County, New Jersey!!Margin of Error","Census Tract 166, Hudson County, New Jersey!!Estimate","Census Tract 166, Hudson County, New Jersey!!Margin of Error","Census Tract 167, Hudson County, New Jersey!!Estimate","Census Tract 167, Hudson County, New Jersey!!Margin of Error","Census Tract 168, Hudson County, New Jersey!!Estimate","Census Tract 168, Hudson County, New Jersey!!Margin of Error","Census Tract 169, Hudson County, New Jersey!!Estimate","Census Tract 169, Hudson County, New Jersey!!Margin of Error","Census Tract 170, Hudson County, New Jersey!!Estimate","Census Tract 170, Hudson County, New Jersey!!Margin of Error","Census Tract 171, Hudson County, New Jersey!!Estimate","Census Tract 171, Hudson County, New Jersey!!Margin of Error","Census Tract 172, Hudson County, New Jersey!!Estimate","Census Tract 172, Hudson County, New Jersey!!Margin of Error","Census Tract 173, Hudson County, New Jersey!!Estimate","Census Tract 173, Hudson County, New Jersey!!Margin of Error","Census Tract 174, Hudson County, New Jersey!!Estimate","Census Tract 174, Hudson County, New Jersey!!Margin of Error","Census Tract 175, Hudson County, New Jersey!!Estimate","Census Tract 175, Hudson County, New Jersey!!Margin of Error","Census Tract 176, Hudson County, New Jersey!!Estimate","Census Tract 176, Hudson County, New Jersey!!Margin of Error","Census Tract 177, Hudson County, New Jersey!!Estimate","Census Tract 177, Hudson County, New Jersey!!Margin of Error","Census Tract 178, Hudson County, New Jersey!!Estimate","Census Tract 178, Hudson County, New Jersey!!Margin of Error","Census Tract 179, Hudson County, New Jersey!!Estimate","Census Tract 179, Hudson County, New Jersey!!Margin of Error","Census Tract 180, Hudson County, New Jersey!!Estimate","Census Tract 180, Hudson County, New Jersey!!Margin of Error","Census Tract 181, Hudson County, New Jersey!!Estimate","Census Tract 181, Hudson County, New Jersey!!Margin of Error","Census Tract 182, Hudson County, New Jersey!!Estimate","Census Tract 182, Hudson County, New Jersey!!Margin of Error","Census Tract 183.01, Hudson County, New Jersey!!Estimate","Census Tract 183.01, Hudson County, New Jersey!!Margin of Error","Census Tract 183.02, Hudson County, New Jersey!!Estimate","Census Tract 183.02, Hudson County, New Jersey!!Margin of Error","Census Tract 184.01, Hudson County, New Jersey!!Estimate","Census Tract 184.01, Hudson County, New Jersey!!Margin of Error","Census Tract 184.02, Hudson County, New Jersey!!Estimate","Census Tract 184.02, Hudson County, New Jersey!!Margin of Error","Census Tract 185.01, Hudson County, New Jersey!!Estimate","Census Tract 185.01, Hudson County, New Jersey!!Margin of Error","Census Tract 185.02, Hudson County, New Jersey!!Estimate","Census Tract 185.02, Hudson County, New Jersey!!Margin of Error","Census Tract 186, Hudson County, New Jersey!!Estimate","Census Tract 186, Hudson County, New Jersey!!Margin of Error","Census Tract 187.01, Hudson County, New Jersey!!Estimate","Census Tract 187.01, Hudson County, New Jersey!!Margin of Error","Census Tract 187.02, Hudson County, New Jersey!!Estimate","Census Tract 187.02, Hudson County, New Jersey!!Margin of Error","Census Tract 188, Hudson County, New Jersey!!Estimate","Census Tract 188, Hudson County, New Jersey!!Margin of Error","Census Tract 189, Hudson County, New Jersey!!Estimate","Census Tract 189, Hudson County, New Jersey!!Margin of Error","Census Tract 190, Hudson County, New Jersey!!Estimate","Census Tract 190, Hudson County, New Jersey!!Margin of Error","Census Tract 191, Hudson County, New Jersey!!Estimate","Census Tract 191, Hudson County, New Jersey!!Margin of Error","Census Tract 192, Hudson County, New Jersey!!Estimate","Census Tract 192, Hudson County, New Jersey!!Margin of Error","Census Tract 193, Hudson County, New Jersey!!Estimate","Census Tract 193, Hudson County, New Jersey!!Margin of Error","Census Tract 194, Hudson County, New Jersey!!Estimate","Census Tract 194, Hudson County, New Jersey!!Margin of Error","Census Tract 198, Hudson County, New Jersey!!Estimate","Census Tract 198, Hudson County, New Jersey!!Margin of Error","Census Tract 199, Hudson County, New Jersey!!Estimate","Census Tract 199, Hudson County, New Jersey!!Margin of Error","Census Tract 200, Hudson County, New Jersey!!Estimate","Census Tract 200, Hudson County, New Jersey!!Margin of Error","Census Tract 201, Hudson County, New Jersey!!Estimate","Census Tract 201, Hudson County, New Jersey!!Margin of Error","Census Tract 324, Hudson County, New Jersey!!Estimate","Census Tract 324, Hudson County, New Jersey!!Margin of Error","Census Tract 9801, Hudson County, New Jersey!!Estimate","Census Tract 9801, Hudson County, New Jersey!!Margin of Error"
"Median value (dollars)","420,600","±61,078","395,600","±108,269","467,700","±99,884","538,400","±102,969","421,200","±55,319","515,500","±193,683","389,800","±117,994","577,400","±48,013","452,700","±99,793","347,500","±28,946","461,000","±43,562","440,700","±82,098","385,300","±61,980","420,000","±51,069","439,600","±54,717","380,800","±73,005","504,700","±72,752","419,100","±184,230","361,100","±231,838","372,500","±57,133","358,700","±14,769","937,500","±188,368","738,600","±150,035","871,800","±121,373","339,600","±50,396","378,300","±69,903","355,500","±45,564","445,000","±112,850","328,600","±32,909","430,000","±165,235","619,500","±59,990","332,500","±34,248","687,500","±419,723","402,000","±194,353","372,200","±211,703","313,400","±102,833","464,200","±63,644","388,600","±84,468","237,100","±60,179","298,400","±72,288","378,500","±58,997","329,200","±33,100","333,700","±58,125","243,300","±45,573","281,700","±69,785","361,800","±21,917","301,600","±179,740","334,000","±26,839","283,900","±24,934","517,900","±140,510","279,800","±35,746","329,500","±23,560","348,900","±72,454","394,300","±75,493","244,800","±73,653","354,700","±40,312","288,300","±32,075","730,700","±223,780","660,000","±51,349","551,200","±100,350","284,700","±56,955","-","**","-","**","873,200","±207,562","780,700","±255,015","572,100","±82,361","751,800","±155,746","698,700","±86,741","917,700","±103,706","669,500","±92,599","770,200","±121,618","760,200","±211,943","684,200","±282,147","-","**","826,200","±89,980","-","**","288,700","±33,090","427,000","±23,853","351,000","±32,813","368,900","±32,505","360,300","±49,003","295,800","±74,290","335,900","±24,617","388,500","±62,742","348,600","±10,364","332,900","±46,946","395,300","±61,589","366,500","±48,399","320,300","±46,831","379,900","±39,898","280,600","±21,366","322,900","±31,435","364,900","±27,381","344,500","±19,158","355,600","±40,851","381,800","±28,874","436,200","±38,273","348,600","±17,568","326,500","±22,178","346,600","±13,665","366,000","±43,338","304,100","±48,190","336,500","±32,731","354,900","±51,180","329,500","±51,186","317,300","±35,527","294,100","±72,507","342,600","±41,372","172,200","±77,572","379,200","±20,707","450,000","±34,493","417,600","±52,510","436,300","±196,046","377,200","±48,883","459,900","±46,186","416,000","±37,193","366,200","±27,851","370,400","±34,415","331,800","±82,511","397,100","±98,660","398,700","±71,568","346,300","±31,318","345,500","±83,159","369,200","±38,269","344,700","±15,738","309,500","±30,970","384,800","±113,084","291,800","±102,500","296,300","±69,755","302,300","±48,531","348,600","±110,440","245,200","±184,620","286,600","±19,677","312,700","±79,531","210,700","±198,884","554,900","±68,016","475,400","±99,280","319,200","±182,539","253,700","±99,240","381,300","±203,673","359,100","±18,704","328,800","±63,201","351,600","±59,428","434,600","±26,417","342,300","±55,170","349,400","±22,000","357,900","±14,498","356,800","±43,824","382,300","±70,512","356,100","±74,578","538,000","±163,282","279,500","±34,178","301,500","±34,589","377,100","±90,210","350,600","±31,820","341,500","±101,722","373,300","±71,249","890,200","±56,439","401,300","±108,785","676,000","±58,648","710,000","±139,273","1,059,800","±124,369","945,400","±55,754","660,200","±105,782","767,400","±76,099","711,300","±87,104","472,700","±139,781","668,100","±66,310","887,200","±48,583","613,800","±86,172","850,100","±77,139","680,500","±67,226","603,700","±92,213","662,500","±115,569","773,700","±69,208","758,300","±144,039","886,100","±197,285","559,100","±32,190","414,000","±27,296","460,700","±45,144","-","**","359,500","±58,202","-","**"
